Unnamed: 0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2,gen,RANK
18,0.3557051709838811,0.0262185672963732,0.1603951795196491,0.7456371927074961,0.0303996899287888,0.3665430972437443,0.8623462528380441,0.6926777175073543,0.6909421420661686,0.1886368009553108,0.3557051709838811,3.4620642949220315,1,63.0
19,0.2119601646436759,0.7986042447602102,0.2973313815072722,0.0276060119545036,0.593432449464621,0.8438404289311888,0.3810161240622142,0.7498583107261434,0.5111414782971282,0.5409518049621886,0.2119601646436759,4.64039969531789,1,67.0
20,0.1090187640190682,0.6337867606119179,0.8029632373737379,0.6968004961201785,0.7662113810757705,0.3424541198435198,0.8458514830276777,0.4287687749994425,0.8240098704123188,0.6264961586242938,0.1090187640190682,6.095808551191928,1,70.0
21,0.1445455401246598,0.7515278171352439,0.2220491397999227,0.519351824366033,0.7852960282216189,0.0223304279918061,0.3243624597261865,0.872922376400111,0.8447096076020696,0.5384405925945437,0.1445455401246598,4.958997369526598,1,69.0
22,0.3173624093221607,0.9886161544124488,0.5797452192457969,0.3801411726235504,0.5509482191178968,0.7453344309065021,0.6692328934531846,0.2649195576628094,0.0663348344284415,0.3700841979141063,0.3173624093221607,4.280402326577548,1,65.0
23,0.3259898117700253,0.8594893208655858,0.5585165509225178,0.6902278681627478,0.4528534999515374,0.6283090375213571,0.2900968516874258,0.0093485779665157,0.5767559349870908,0.3114442141324628,0.3259898117700253,4.053085337809539,1,66.0
24,0.4191945144032948,0.6852195003967595,0.2044522497315174,0.8781174363909454,0.0273875931979261,0.6704675101784022,0.4173048023671269,0.5586898284457517,0.1403869385952337,0.1981014890848788,0.4191945144032948,3.364569803604988,1,63.0
25,0.9034019152878836,0.1374747041462375,0.1392763472507585,0.8073912887095238,0.3976768369855336,0.1653541971169327,0.927508580396034,0.3477658597455065,0.7508121031361555,0.7259979853504515,0.9034019152878836,3.190706357014327,1,63.0
26,0.4158487182675273,0.6166850671552362,0.23366613923925,0.1019672594257974,0.5158570169685298,0.4771409870497823,0.1526716440931632,0.6218062317404155,0.5440101188139381,0.6541373469707443,0.4158487182675273,3.4878649607916152,1,64.0
27,0.263296770487111,0.0659610906840237,0.7350659632886695,0.7721780295432468,0.907815852503524,0.9319720691968372,0.013951572975597,0.2343620861214205,0.6167783570016576,0.9490163206876164,0.263296770487111,4.946642177153812,1,69.0
28,0.3152448030953729,0.8928887085251513,0.5778572152845355,0.184010201627465,0.7879292338255043,0.6120311770449339,0.0539092720737529,0.4201936800011322,0.6790688365654296,0.9186017779775258,0.3152448030953729,4.736762012195996,1,68.0
29,0.1723405083453285,0.1371357496288777,0.9325954630371636,0.6968181614899002,0.0660001727220624,0.7554630526024664,0.7538761884612464,0.9230245355464832,0.7115247586284718,0.1242709619721647,0.1723405083453285,5.075331407349469,1,70.0
30,0.4014795834695406,0.3173839459582769,0.6219193679203014,0.4302472708212643,0.9738020779272524,0.6778008914343111,0.1985698884271108,0.4267010093480328,0.343346239774423,0.7976388039585666,0.4014795834695406,4.263097600434911,1,67.0
31,0.9107728311738374,0.3665566438512344,0.4335923272731645,0.5122926922783614,0.9388864773697132,0.0309490062711507,0.7168786636316892,0.8910189542923389,0.0272872235174688,0.5220512472525107,0.9107728311738374,3.213718800053976,1,64.0
32,0.6297175070215645,0.2101740099148396,0.7527555537388139,0.0665364813541149,0.2603150985785409,0.8047545637433454,0.1934342826233277,0.6394608808799401,0.5246703091237337,0.9248079703993508,0.6297175070215645,3.5368184391019057,1,66.0
33,0.4419042807484233,0.5815774073442912,0.9897517076637052,0.2039062252331218,0.2477329017623548,0.2621730837729119,0.7501724132979928,0.4569753274356928,0.0569294384110949,0.5085162406102396,0.4419042807484233,3.562731523146796,1,65.0
34,0.3002483395339,0.1430058282580993,0.9013084363492738,0.5415593788873733,0.9747403708550822,0.6366044000018972,0.9939130246104788,0.5460708041429516,0.5264259339055213,0.1354279030721699,0.3002483395339,5.012944265462836,1,70.0
35,0.1761962555750552,0.332063574366837,0.1309968448109169,0.8094906921265821,0.3447366526832934,0.9401074823333672,0.58201417994708,0.8788319844118441,0.8447344453922219,0.9053923187086492,0.1761962555750552,5.676323702815594,1,71.0
36,0.187631672902434,0.6224959022999211,0.905809496008302,0.9899551783590737,0.7111224587658159,0.7318004091422953,0.9092932045442544,0.4008737323711209,0.2498506802250367,0.1734301707871228,0.187631672902434,5.573861471303341,1,71.0
37,0.4524048267464515,0.4500867470007611,0.4780725067178309,0.474003926562194,0.8031633421141696,0.4023925198577358,0.904686160343623,0.0370610479540358,0.7738743427204187,0.1256413811377388,0.4524048267464515,3.878903713277293,1,66.0
38,0.6185135669120855,0.0103642613352319,0.538627282576347,0.0030179566195963,0.9511937854902044,0.905402033702778,0.7959669419422694,0.9152743199147876,0.145558231158397,0.1577300698705332,0.6185135669120855,3.5916648446110098,1,66.0
39,0.3266449017720961,0.5270581022576093,0.8859420993107745,0.3572697600024997,0.9085351509197992,0.6233601157918027,0.0158212428465562,0.9294372337437612,0.690896917516924,0.9973228504514804,0.3266449017720961,5.430488138361575,1,71.0
40,0.4598802658168069,0.5463468160203733,0.7986035911520394,0.2857188517341475,0.4902535226199277,0.5991103076458784,0.0155332755508357,0.5934814081966372,0.4336763489894583,0.8073605288848414,0.4598802658168069,3.969593473114823,1,67.0
41,0.8007445686755367,0.9682615757193976,0.3134241781592428,0.6923226156693141,0.8763891522960383,0.8946066635038473,0.0850442113697779,0.0390547832328823,0.1698304195645689,0.8781425034294131,0.8007445686755367,3.740366073594546,1,67.0
42,0.5857592714582879,0.9695957483196744,0.56103021925571,0.018647289372943,0.8006326726806163,0.2329742738410204,0.8071051956187791,0.3878606440641717,0.8635418545594287,0.7471216427371846,0.5857592714582879,4.454051297395924,1,68.0
43,0.7500217637026599,0.8583138364290424,0.7550821884676802,0.698057248447303,0.8644794300545998,0.3226809968367464,0.6707887907875872,0.4508739364133491,0.3821027520315172,0.4108113499221856,0.7500217637026599,4.220011906519932,1,68.0
44,0.7702387345549799,0.731728600739527,0.2596983932983531,0.2570692988221467,0.6323033174301278,0.3452974615910815,0.7965886780072875,0.4461462320034572,0.7827494147841719,0.9904717836238408,0.7702387345549799,4.049367351773903,1,68.0
45,0.5172675985011298,0.9164058530538978,0.426474788501396,0.2473960366023854,0.3712937612790544,0.9318611166365406,0.9368683813090936,0.8443299485657132,0.9202065143056604,0.2279002899513169,0.5172675985011298,4.944125335254835,1,69.0
46,0.866608274166513,0.9498059913536264,0.8264069976293413,0.8541154438365387,0.0987434018203483,0.651304332340991,0.703516988152653,0.6102408126466297,0.799615261736028,0.0345712198716342,0.866608274166513,4.149771202924748,1,69.0
47,0.8833060912058098,0.6236722070556089,0.7509424340273372,0.3488983419778425,0.2699278917650261,0.8958862181960668,0.4280911898712949,0.9648400471483856,0.6634414978184481,0.6216957202091218,0.8833060912058098,4.158864773724037,1,70.0
48,0.8799982885634318,0.903841955826372,0.6627198123752622,0.2702082620297578,0.2523667015045897,0.8548979426974024,0.5277146463087466,0.8021610840045981,0.5724885171916063,0.7331425252875111,0.8799982885634318,4.173302636739466,1,70.0
49,0.9501761192470796,0.5566531881951564,0.9156063497662744,0.6415662089463375,0.3900077141412462,0.4859906670969097,0.6043104829199732,0.5495479215085626,0.9261814267064536,0.918733435633606,0.9501761192470796,4.411700355512261,1,71.0
50,0.019366957870297,0.678835532939891,0.211628116000059,0.2655466593722262,0.4915731592803383,0.0533625451170803,0.5741176054920131,0.1467285749058101,0.5893055369032842,0.6997583600209312,0.019366957870297,4.408804850291295,2,63.0
51,0.5562402339904189,0.136455225660685,0.0599176895122116,0.1213434557407373,0.0445518785447617,0.1074941291060929,0.2257093386078547,0.7129889803826767,0.5597169820541424,0.0125559801591158,0.5562402339904189,1.693098622821619,2,52.0
52,0.1434230486702449,0.0783868998549479,0.0183326429130072,0.0667249976393564,0.4585838137084318,0.1133419227675904,0.0277833488486699,0.7548614813904674,0.3948504804606394,0.7469384956075251,0.1434230486702449,2.9353040768779985,2,59.0
53,0.0198801338397955,0.0262109868777192,0.0283064880207946,0.1969826379075895,0.860027948682888,0.5383368134718527,0.5528219786857659,0.8420308923596057,0.1243159680648139,0.1845446086369719,0.0198801338397955,4.059384985364227,2,63.0
54,0.119457050333729,0.8126105880328287,0.1467923734172431,0.2642974827269007,0.1509772975344938,0.31058725179421,0.2014236155825972,0.3410596334765031,0.5549827770807518,0.3157135942599225,0.119457050333729,3.398738886807764,2,61.0
55,0.1039369563419149,0.9339508087838988,0.4399942572823174,0.1650781596747358,0.4055814159435645,0.1085842403674272,0.2257093386078547,0.5213079736658507,0.5597169820541424,0.0125559801591158,0.1039369563419149,3.698341058521063,2,61.0
56,0.4027836667470051,0.2859776131651167,0.6218844186440535,0.4657098785919809,0.3426889079532818,0.0682093484167041,0.1981056255377226,0.0796260776982523,0.3105335054747285,0.1837837237406236,0.4027836667470051,2.3596449188507007,2,57.0
57,0.1280414473047055,0.0783868998549479,0.5568121284142846,0.7009172433163842,0.4585838137084318,0.100065098408465,0.0280597424415927,0.0175182159985592,0.3620341865208202,0.7469384956075251,0.1280414473047055,3.329260091196475,2,60.0
58,0.0004020248913574,0.979607416040818,0.3765803147457744,0.4927190120407108,0.604716100974053,0.0212509675645831,0.5747115047081023,0.8811572712159204,0.2718830866957454,0.5863808318122242,0.0004020248913574,5.740764151879815,2,67.0
59,0.7558647711693476,0.0262109868777192,0.0283064880207946,0.2621570556036665,0.860027948682888,0.5729457001392149,0.1057578161427937,0.0347766682462559,0.1241733151199111,0.8740778083714227,0.7558647711693476,2.174044649706236,2,57.0
60,0.0198801338397955,0.0262109868777192,0.0283064880207946,0.2462110676030459,0.860027948682888,0.5388310643416528,0.5528219786857659,0.8420308923596057,0.1241733151199111,0.2791836790111395,0.0198801338397955,4.198770975872214,2,64.0
61,0.417022004702574,0.7203244934421581,0.0001143748173448,0.3023325726318397,0.146755890817113,0.0923385947687978,0.1862602113776709,0.3455607270430477,0.3967674742306699,0.538816734003357,0.417022004702574,2.4821992632522214,2,58.0
62,0.5562402339904189,0.136455225660685,0.7551763051949152,0.1213434557407373,0.270964620864955,0.1074941291060929,0.2257093386078547,0.642980155318443,0.5766112610115178,0.022457660299235,0.5562402339904189,2.394051221540836,2,58.0
63,0.2398477591475861,0.4937697142687299,0.6199557183813798,0.8289808995501787,0.1567913946460842,0.0185762021774095,0.0700221437192223,0.4863451109370318,0.6063294616533303,0.5688514370864813,0.2398477591475861,3.77111803088316,2,64.0
64,0.3948756129235549,0.9632625284407118,0.1739556666804643,0.1263295194396373,0.1350791580467313,0.5056621656768967,0.0215248052741979,0.947970211217681,0.8271154711707325,0.0150189807421223,0.3948756129235549,3.35129357256756,2,62.0
65,0.3152448030953729,0.7246370779447097,0.5855378063661205,0.2978755628998145,0.1785562401973782,0.0699386993842769,0.0569283724495141,0.3461593746779132,0.6790688365654296,0.9186017779775258,0.3152448030953729,3.6198710174592814,2,64.0
66,0.3557051709838811,0.0262185672963732,0.1603951795196491,0.7436187081066066,0.0303996899287888,0.3665430972437443,0.5868886835296516,0.8390710715513956,0.741021126781389,0.1886368009553108,0.3557051709838811,3.39217537581548,2,62.0
67,0.0004020248913574,0.9767591490310596,0.3765803147457744,0.9737835383583224,0.604716100974053,0.828845807980693,0.5747115047081023,0.6280761983073504,0.2855762816956939,0.586833340656083,0.0004020248913574,6.78345900865262,2,70.0
68,0.2103608399813474,0.678835532939891,0.2971647874083771,0.2655466593722262,0.6046826482764887,0.0533625451170803,0.5741176054920131,0.7439525577978341,0.5893055369032842,0.5369021542157306,0.2103608399813474,4.283614875335081,2,65.0
69,0.0211259816683647,0.7986042447602102,0.2117947100989546,0.0276060119545036,0.4803229604684706,0.8438404289311888,0.3810161240622142,0.1526499934459054,0.5111414782971282,0.7038080107672692,0.0211259816683647,4.782195575424414,2,66.0
70,0.0671113150917776,0.4937697142687299,0.6199557183813798,0.8289808995501787,0.1567913946460842,0.0322365062936589,0.0700221437192223,0.4863451109370318,0.6169064930259308,0.5688514370864813,0.0671113150917776,4.301940616759183,2,65.0
71,0.5190116274640558,0.770883910501888,0.5688579907047155,0.4657098785919809,0.3426889079532818,0.0682093484167041,0.3779241793280998,0.0796260776982523,0.982817113730445,0.1816128513307637,0.5190116274640558,3.253669518051433,2,61.0
72,0.4373106905760447,0.0262185672963732,0.1603951795196491,0.7456371927074961,0.0303996899287888,0.3763256367996085,0.8623462528380441,0.6926777175073543,0.6863746460421906,0.1886368009553108,0.4373106905760447,3.324871872940017,2,62.0
73,0.8664298673987049,0.1374747041462375,0.1381882734665273,0.8073912887095238,0.3810774618711748,0.1653541971169327,0.927508580396034,0.3477658597455065,0.8018122068708676,0.0020011300231078,0.8664298673987049,2.688759629575699,2,61.0
74,0.5670787489327913,0.1501570586124593,0.069915317768014,0.5346612502077819,0.047276406265068,0.2359368692989811,0.8723868058913441,0.7146797465900896,0.0198463904135186,0.6171449136207239,0.5670787489327913,2.707369005029515,2,60.0
75,0.4191945144032948,0.6852195003967595,0.2044522497315174,0.8781174363909454,0.0273875931979261,0.6704675101784022,0.4173048023671269,0.5586898284457517,0.1403869385952337,0.1981014890848788,0.4191945144032948,3.364569803604988,2,63.0
76,0.3173624093221607,0.9886161544124488,0.5797452192457969,0.3801411726235504,0.5509482191178968,0.7453344309065021,0.6692328934531846,0.2649195576628094,0.0663348344284415,0.3700841979141063,0.3173624093221607,4.280402326577548,2,65.0
77,0.3342468153906708,0.8594893208655858,0.0232414078060251,0.0571041001331462,0.4528534999515374,0.641671937007053,0.2900118946586386,0.7562289139971957,0.5767559349870908,0.3114442141324628,0.3342468153906708,3.680078605875381,2,65.0
78,0.3259898117700253,0.5506232281545606,0.5585165509225178,0.2841567718291816,0.4528534999515374,0.6283090375213571,0.3328375954224637,0.0093485779665157,0.5767559349870908,0.8250953100150995,0.3259898117700253,3.91420486225036,2,65.0
79,0.3557051709838811,0.0262185672963732,0.1603951795196491,0.7456371927074961,0.0303996899287888,0.3665430972437443,0.8623462528380441,0.6926777175073543,0.6909421420661686,0.1886368009553108,0.3557051709838811,3.4620642949220315,2,63.0
80,0.0983468338330501,0.4211076250050521,0.957889530150502,0.5331652849730171,0.6918771139504734,0.3155156310060629,0.6865009276815837,0.8346256718973729,0.0182882773441918,0.7501443149449675,0.0983468338330501,5.427675486264629,2,68.0
81,0.1023344288278258,0.4140559878195683,0.6944001577277451,0.4141792695269026,0.0499534589460871,0.5358964059155116,0.6637946452197888,0.5148891120583086,0.9445947559908132,0.5865550405019929,0.1023344288278258,5.04668787619817,2,68.0
82,0.1147459729533751,0.9494892587070712,0.4499121334799405,0.5783896143871318,0.4081368027612811,0.2370269802430277,0.9033795205622538,0.5736794866722859,0.0028703270311589,0.6171449136207239,0.1147459729533751,4.909874547737474,2,68.0
83,0.119457050333729,0.8126105880328287,0.1467923734172431,0.2642974827269007,0.8190891786335308,0.31058725179421,0.9824174492929428,0.2666387021516352,0.5336533449712114,0.3144670111858496,0.119457050333729,4.64364134875729,2,67.0
84,0.2119601646436759,0.7986042447602102,0.2973313815072722,0.0276060119545036,0.593432449464621,0.8438404289311888,0.3810161240622142,0.7498583107261434,0.5111414782971282,0.5409518049621886,0.2119601646436759,4.64039969531789,2,67.0
85,0.0719742796894867,0.967276330000272,0.2857906440794147,0.20418679121547,0.2523257445703234,0.345209719747275,0.8514569335704365,0.5813589272732578,0.9700199890883124,0.8533367658224923,0.0719742796894867,5.636998246225474,2,68.0
86,0.2135142116751296,0.3316386841052209,0.2596983932983531,0.2570692988221467,0.3676501606590249,0.3424294139214485,0.7899685325633643,0.4461462320034572,0.7821555177350403,0.8957586125389454,0.2135142116751296,4.391561704595659,2,66.0
87,0.0702307229525963,0.9682615757193976,0.3134241781592428,0.6763766654850687,0.8763891522960383,0.8604894008075537,0.5321550777854663,0.8370036784711382,0.1698304195645689,0.2583985198107976,0.0702307229525963,5.817079872464301,2,68.0
88,0.9888610889064948,0.7481656543798394,0.2804439920644052,0.7892793284514885,0.103226006577642,0.4478935261759051,0.9085955030930956,0.2936141483736795,0.2877753385863487,0.1300285721182776,0.9888610889064948,2.7678850194472897,2,62.0
89,0.9594343210617524,0.8039608914986468,0.0323230666235739,0.7093872512312951,0.465001481563506,0.9475489413950998,0.2214327343234883,0.2670720196843658,0.081473964877262,0.4286188286637865,0.9594343210617524,2.7760526989062586,2,62.0
90,0.9033318933901808,0.13633842498683,0.184301318177609,0.8073912887095238,0.4002212323208245,0.1686606118552618,0.3590259478625915,0.3477658597455065,0.7501135759729322,0.7259979853504515,0.9033318933901808,2.780270187383525,2,62.0
91,0.6189963518169833,0.2101740099148396,0.0585179211975896,0.0665364813541149,0.034019056086628,0.8047545637433454,0.1934342826233277,0.7122100863777473,0.645587845423465,0.9248079703993508,0.6189963518169833,2.953469445856973,2,61.0
92,0.3259898117700253,0.8594893208655858,0.5585165509225178,0.6902278681627478,0.4528534999515374,0.6283090375213571,0.2900968516874258,0.0093485779665157,0.5767559349870908,0.3114442141324628,0.3259898117700253,4.053085337809539,2,66.0
93,0.4158487182675273,0.6166850671552362,0.23366613923925,0.1019672594257974,0.5158570169685298,0.4771409870497823,0.1526716440931632,0.6218062317404155,0.5440101188139381,0.6541373469707443,0.4158487182675273,3.4878649607916152,2,64.0
94,0.4191945144032948,0.6852195003967595,0.2044522497315174,0.926208181542454,0.0273875931979261,0.6709617610482015,0.4173048023671269,0.5586898284457517,0.140244285650331,0.2927405594592099,0.4191945144032948,3.486621797459724,2,64.0
95,0.0719742796894867,0.967276330000272,0.5681004619199421,0.2032932346609904,0.2523257445703234,0.7438258540750929,0.1954294811093188,0.5813589272732578,0.9700199890883124,0.8468288014900353,0.0719742796894867,5.653561598370551,2,69.0
96,0.9163055534683509,0.9096355249515572,0.2571182937821962,0.1108913007440292,0.1929627320191128,0.499584170678886,0.7285856679745962,0.2081944384087914,0.2480335583772307,0.851671874936367,0.9163055534683509,2.8647983742505057,2,63.0
97,0.8118586977205398,0.8749616449558981,0.6884132523859433,0.5694944127453757,0.1609714368156087,0.4668800227633063,0.345172051155215,0.2250399578140846,0.5925118687657968,0.3122698377019169,0.8118586977205398,3.174001521688401,2,62.0
98,0.5974897328494317,0.3442039875287362,0.4347865888657704,0.5122926922783614,0.8058565007151538,0.0271780504623919,0.7168786636316892,0.8910189542923389,0.0272872235174688,0.5220512472525107,0.5974897328494317,3.5051321585520165,2,65.0
99,0.4014795834695406,0.3173839459582769,0.6219193679203014,0.4302472708212643,0.9738020779272524,0.6778008914343111,0.1985698884271108,0.4267010093480328,0.343346239774423,0.7976388039585666,0.4014795834695406,4.263097600434911,2,67.0
100,0.5562402339904189,0.136455225660685,0.0599176895122116,0.1213434557407373,0.0445518785447617,0.1074941291060929,0.2257093386078547,0.7129889803826767,0.5597169820541424,0.0125559801591158,0.5562402339904189,1.693098622821619,3,52.0
101,0.0198801338397955,0.0262109868777192,0.0283064880207946,0.1969826379075895,0.860027948682888,0.5383368134718527,0.5528219786857659,0.8420308923596057,0.1243159680648139,0.1845446086369719,0.0198801338397955,4.059384985364227,3,63.0
102,0.0004020248913574,0.979607416040818,0.3765803147457744,0.4927190120407108,0.604716100974053,0.0212509675645831,0.5747115047081023,0.8811572712159204,0.2718830866957454,0.5863808318122242,0.0004020248913574,5.740764151879815,3,67.0
103,0.3152448030953729,0.1426745036883625,0.026250001927238,0.2978755628998145,0.0469991121193101,0.1095073853442572,0.2233994987020394,0.3403409661254116,0.6790688365654296,7.717983384453175e-05,0.3152448030953729,1.915639280814932,3,52.0
104,0.0362855957110446,0.0138588814228999,0.0311946095930699,0.4938629086253243,0.860027948682888,0.0025970972777115,0.1057578161427937,0.0347766682462559,0.1287037350373006,0.5809360020349252,0.0362855957110446,2.90821830162593,3,58.0
105,0.5726476950746697,0.135824276943517,0.0183326429130072,0.0681196807670662,0.0485514663982857,0.1133419227675904,0.0323910877722695,0.7548614813904674,0.3948504804606394,0.0197810225771187,0.5726476950746697,1.3691325781065364,3,43.0
106,0.0025445535059428,0.8287463161477815,0.6759541202976282,0.2367303986481095,0.0100967663973847,0.543092849090209,0.3446400561472728,0.1751725632035901,0.1381623040295304,0.3219832455961189,0.0025445535059428,4.1702862707835,3,62.0
107,0.0004020248913574,0.979607416040818,0.3765803147457744,0.9690552142465496,0.604716100974053,0.0191355902897955,0.5747115047081023,0.8811572712159204,0.2852016103219671,0.5863837425570241,0.0004020248913574,6.226316018456116,3,68.0
108,0.4027836667470051,0.2859776131651167,0.6218844186440535,0.4657098785919809,0.3426889079532818,0.0682093484167041,0.1981056255377226,0.0796260776982523,0.3105335054747285,0.1837837237406236,0.4027836667470051,2.3596449188507007,3,57.0
109,0.3557051709838811,0.0262185672963732,0.1603951795196491,0.7335571877309564,0.0340268599581483,0.3684016404270046,0.2234823583523468,0.6926777175073543,0.6909421420661686,0.1886368009553108,0.3557051709838811,2.9080020196417395,3,59.0
110,0.1434230486702449,0.0783868998549479,0.0183326429130072,0.0667249976393564,0.4585838137084318,0.1133419227675904,0.0277833488486699,0.7548614813904674,0.3948504804606394,0.7469384956075251,0.1434230486702449,2.9353040768779985,3,59.0
111,0.119457050333729,0.8126105880328287,0.1467923734172431,0.2642974827269007,0.1509772975344938,0.31058725179421,0.2014236155825972,0.3410596334765031,0.5549827770807518,0.3157135942599225,0.119457050333729,3.398738886807764,3,61.0
112,0.1039369563419149,0.9339508087838988,0.4399942572823174,0.1650781596747358,0.4055814159435645,0.1085842403674272,0.2257093386078547,0.5213079736658507,0.5597169820541424,0.0125559801591158,0.1039369563419149,3.698341058521063,3,61.0
113,0.288574681584994,0.7235072594499077,0.2098059860695537,0.0304113150795533,0.1777615588684002,0.0200360634548391,0.0569283724495141,0.3482598932314985,0.5129825995959639,0.9186017779775258,0.288574681584994,2.924140900360309,3,59.0
114,0.1265490559203301,0.136455225660685,0.5496498985485136,0.1213434557407373,0.270964620864955,0.100198107726249,0.3139982891393489,0.642980155318443,0.5756190733160295,0.022457660299235,0.1265490559203301,3.046285974086817,3,59.0
115,0.7558647711693476,0.0262109868777192,0.0283064880207946,0.2621570556036665,0.860027948682888,0.5729457001392149,0.1057578161427937,0.0347766682462559,0.1241733151199111,0.8740778083714227,0.7558647711693476,2.174044649706236,3,57.0
116,0.8737379108590323,0.8992705779361851,0.1381882734665273,0.0661302672470334,0.3810774618711748,0.1653541971169327,0.2024590108219465,0.3477658597455065,0.8018122068708676,0.011876925109205,0.8737379108590323,2.141202287498935,3,56.0
117,0.019366957870297,0.678835532939891,0.211628116000059,0.2655466593722262,0.4915731592803383,0.0533625451170803,0.5741176054920131,0.1467285749058101,0.5893055369032842,0.6997583600209312,0.019366957870297,4.408804850291295,3,63.0
118,0.0198801338397955,0.0262109868777192,0.0283064880207946,0.2462110676030459,0.860027948682888,0.5388310643416528,0.5528219786857659,0.8420308923596057,0.1241733151199111,0.2791836790111395,0.0198801338397955,4.198770975872214,3,64.0
119,0.0004020248913574,0.9767591490310596,0.3765803147457744,0.4409284697525411,0.604716100974053,0.828845807980693,0.5747115047081023,0.6176730122750275,0.2722577580694723,0.5868304299112831,0.0004020248913574,6.229058782417525,3,69.0
120,0.417022004702574,0.7203244934421581,0.0001143748173448,0.3023325726318397,0.146755890817113,0.0923385947687978,0.1862602113776709,0.3455607270430477,0.3967674742306699,0.538816734003357,0.417022004702574,2.4821992632522214,3,58.0
