f1,f2,rank
0.880468841192976,0.06479657483825386,0.0
0.3719639292594055,0.3936024121732713,0.0
0.07591557530014831,0.731063863142342,0.0
0.4871786695375443,0.30812663573856586,0.0
0.14550200585892642,0.6215464038119684,0.0
0.7743578084937832,0.12169933592989221,0.0
0.08792766481176148,0.7088968581556925,0.0
0.009694502300624769,0.907707556782453,0.0
0.6007295388508123,0.2280012343622521,0.0
0.9824167368704046,0.010489591665327494,0.0
0.9869026643341925,0.008128185685977217,0.0
0.2509585314717182,0.5016326082051643,0.0
0.19921262708968274,0.5556050581471638,0.0
0.880468841192976,0.06479657483825386,0.0
0.40205353522269216,0.36826947558418544,0.0
0.49086690025342516,0.3049773293276312,0.0
0.14550200585892642,0.6215464038119684,0.0
0.4871786695375443,0.30812663573856586,0.0
0.18767739902513564,0.5698362041821318,0.0
0.050019622052433654,0.7869425724900437,0.0
0.9534245029580439,0.025340818649771626,0.0
0.3728791148412588,0.39266653190334383,0.0
0.07591557530014831,0.731063863142342,0.0
0.33087808375982275,0.42764723409031524,0.0
0.4264860155003781,0.3514615869643737,0.0
0.6120164387085892,0.2196186257643065,0.0
0.770669576581793,0.12371564013947094,0.0
0.009694502300624769,0.907707556782453,0.0
0.9869026643341925,0.008128185685977217,0.0
0.2509585314717182,0.5016326082051643,0.0
0.19921262708968274,0.5556050581471638,0.0
0.6120164387085892,0.2196186257643065,0.0
0.07591557530014831,0.731063863142342,0.0
0.40205353522269216,0.36826947558418544,0.0
0.4264860155003781,0.3514615869643737,0.0
0.09649684957104859,0.692358079244098,0.0
0.7920285365624107,0.11406639531496762,0.0
0.14550200585892642,0.6215464038119684,0.0
0.770669576581793,0.12371564013947094,0.0
0.4871786695375443,0.30812663573856586,0.0
0.009694502300624769,0.907707556782453,0.0
0.3728791148412588,0.39266653190334383,0.0
0.49789455359723733,0.30135082481719777,0.0
0.880468841192976,0.06479657483825386,0.0
0.03190496816473293,0.825437549615602,0.0
0.9869026643341925,0.008128185685977217,0.0
0.2133015624975853,0.5398775007222503,0.0
0.07591557530014831,0.731063863142342,0.0
0.2509585314717182,0.5016326082051643,0.0
0.09649684957104859,0.692358079244098,0.0
0.6816297966293695,0.17561128582671232,0.0
0.3728791148412588,0.39266653190334383,0.0
0.009694502300624769,0.907707556782453,0.0
0.14550200585892642,0.6215464038119684,0.0
0.6120164387085892,0.2196186257643065,0.0
0.5916437311745755,0.2342273657101227,0.0
0.7920285365624107,0.11406639531496762,0.0
0.4871786695375443,0.30812663573856586,0.0
0.19921262708968274,0.5556050581471638,0.0
0.49789455359723733,0.30135082481719777,0.0
0.7106129929926265,0.16297511200195303,0.0
0.3967010866187226,0.37236643656000384,0.0
0.880468841192976,0.06479657483825386,0.0
0.03190496816473293,0.825437549615602,0.0
0.3249956648336958,0.4328775726650254,0.0
0.35277927162927947,0.410218758244649,0.0
0.7920285365624107,0.11406639531496762,0.0
0.3967010866187226,0.37236643656000384,0.0
0.07591557530014831,0.731063863142342,0.0
0.4871786695375443,0.30812663573856586,0.0
0.880468841192976,0.06479657483825386,0.0
0.35277927162927947,0.410218758244649,0.0
0.23639204245513318,0.5164101055503384,0.0
0.0613073185184482,0.7561112309137131,0.0
0.3728791148412588,0.39266653190334383,0.0
0.49789455359723733,0.30135082481719777,0.0
0.6595677267472909,0.18923324326359228,0.0
0.6816297966293695,0.17561128582671232,0.0
0.7106129929926265,0.16297511200195303,0.0
0.5707937689674997,0.24740214563351962,0.0
0.19921262708968274,0.5556050581471638,0.0
0.2133015624975853,0.5398775007222503,0.0
0.5916437311745755,0.2342273657101227,0.0
0.2509585314717182,0.5016326082051643,0.0
0.3249956648336958,0.4328775726650254,0.0
0.38812188702314787,0.38043687398309595,0.0
0.023179366204263405,0.8584631296682615,0.0
0.7469517082393822,0.1371263789593893,0.0
0.7920285365624107,0.11406639531496762,0.0
0.5916437311745755,0.2342273657101227,0.0
0.004935097440804961,0.9318985346146655,0.0
0.40633842071862614,0.3636843873757768,0.0
0.8221754961152858,0.09837671277564773,0.0
0.6595677267472909,0.18923324326359228,0.0
0.5707937689674997,0.24740214563351962,0.0
0.35277927162927947,0.410218758244649,0.0
0.4871786695375443,0.30812663573856586,0.0
0.2133015624975853,0.5398775007222503,0.0
0.12189684537885256,0.65452171739729,0.0
0.49789455359723733,0.30135082481719777,0.0
0.4522346400629253,0.32997057784474465,0.0
0.19921262708968274,0.5556050581471638,0.0
0.6816297966293695,0.17561128582671232,0.0
0.2509585314717182,0.5016326082051643,0.0
0.23505177713226777,0.5177200327835743,0.0
0.1624385356699733,0.5993847490296526,0.0
0.38812188702314787,0.38043687398309595,0.0
0.35277927162927947,0.410218758244649,0.0
0.5916437311745755,0.2342273657101227,0.0
0.38812188702314787,0.38043687398309595,0.0
0.6816297966293695,0.17561128582671232,0.0
0.7920285365624107,0.11406639531496762,0.0
0.2509585314717182,0.5016326082051643,0.0
0.013669157370696322,0.88439075478068,0.0
0.8221754961152858,0.09837671277564773,0.0
0.7469517082393822,0.1371263789593893,0.0
0.5707937689674997,0.24740214563351962,0.0
0.19921262708968274,0.5556050581471638,0.0
0.2133015624975853,0.5398775007222503,0.0
0.23505177713226777,0.5177200327835743,0.0
0.7552839838561476,0.13247158542482868,0.0
0.0013322294046582694,0.966416767968986,0.0
0.1624385356699733,0.5993847490296526,0.0
0.9879604060065466,0.00674987664671153,0.0
0.5916437311745755,0.2342273657101227,0.0
0.38812188702314787,0.38043687398309595,0.0
0.0013322294046582694,0.966416767968986,0.0
0.852178920624855,0.078744236694503,0.0
0.09123310049078631,0.7001996320955666,0.0
0.7920285365624107,0.11406639531496762,0.0
0.35277927162927947,0.410218758244649,0.0
0.19921262708968274,0.5556050581471638,0.0
0.2133015624975853,0.5398775007222503,0.0
0.1624385356699733,0.5993847490296526,0.0
0.1671510306143951,0.5937098844128331,0.0
0.5707937689674997,0.24740214563351962,0.0
0.8221754961152858,0.09837671277564773,0.0
0.10789540055625907,0.6747638891790042,0.0
0.7552839838561476,0.13247158542482868,0.0
0.9879604060065466,0.00674987664671153,0.0
0.38812188702314787,0.38043687398309595,0.0
0.852178920624855,0.078744236694503,0.0
0.5437604425509075,0.2632575115352067,0.0
0.7552839838561476,0.13247158542482868,0.0
0.5707937689674997,0.24740214563351962,0.0
0.2133015624975853,0.5398775007222503,0.0
0.1624385356699733,0.5993847490296526,0.0
0.5916437311745755,0.2342273657101227,0.0
0.1671510306143951,0.5937098844128331,0.0
0.2898152504356743,0.4666706368432366,0.0
0.10789540055625907,0.6747638891790042,0.0
0.1350948095553059,0.6347474388365713,0.0
0.9879604060065466,0.00674987664671153,0.0
0.6880011848895629,0.1727981021106639,0.0
0.6563107206276259,0.1914535031543207,0.0
0.2133015624975853,0.5398775007222503,0.0
0.07404568900407704,0.7317302925316036,0.0
0.5437604425509075,0.2632575115352067,0.0
0.5707937689674997,0.24740214563351962,0.0
0.24379807074081108,0.507956610082331,0.0
0.7552839838561476,0.13247158542482868,0.0
0.1624385356699733,0.5993847490296526,0.0
0.5916437311745755,0.2342273657101227,0.0
0.1671510306143951,0.5937098844128331,0.0
0.38812188702314787,0.38043687398309595,0.0
0.852178920624855,0.078744236694503,0.0
0.10789540055625907,0.6747638891790042,0.0
0.1350948095553059,0.6347474388365713,0.0
0.937967089328085,0.03306492050963152,0.0
0.9879604060065466,0.00674987664671153,0.0
0.3310860716203258,0.4260985029009674,0.0
0.1862856898101262,0.5706123898462054,0.0
0.6563107206276259,0.1914535031543207,0.0
0.2133015624975853,0.5398775007222503,0.0
0.5707937689674997,0.24740214563351962,0.0
0.6880011848895629,0.1727981021106639,0.0
0.05948909399779459,0.7571984914733653,0.0
0.1624385356699733,0.5993847490296526,0.0
0.1671510306143951,0.5937098844128331,0.0
0.5916437311745755,0.2342273657101227,0.0
0.9069468440344055,0.04866920898479567,0.0
0.011582259961178898,0.8944964117840932,0.0
0.5437604425509075,0.2632575115352067,0.0
0.10789540055625907,0.6747638891790042,0.0
0.937967089328085,0.03306492050963152,0.0
0.1350948095553059,0.6347474388365713,0.0
0.548810662345223,0.26123129944038775,0.0
0.9879604060065466,0.00674987664671153,0.0
0.8228771224030771,0.09478163509326265,0.0
0.3310860716203258,0.4260985029009674,0.0
0.2133015624975853,0.5398775007222503,0.0
0.4986345247387117,0.30061245761794425,0.0
0.001574601987360244,0.9623449818814731,0.0
0.05948909399779459,0.7571984914733653,0.0
0.1862856898101262,0.5706123898462054,0.0
0.4111914200218931,0.35930787049803287,0.0
0.9069468440344055,0.04866920898479567,0.0
0.5707937689674997,0.24740214563351962,0.0
0.02974365725042477,0.8305291175873583,0.0
0.6880011848895629,0.1727981021106639,0.0
0.46440895550655514,0.32066142041828427,0.0
0.6563107206276259,0.1914535031543207,0.0
0.4462047489850676,0.333104142453368,0.0
0.07284127224556514,0.7318044866977189,0.0
0.937967089328085,0.03306492050963152,0.0
0.9879604060065466,0.00674987664671153,0.0
0.1862856898101262,0.5706123898462054,0.0
0.5707937689674997,0.24740214563351962,0.0
0.5507525152075161,0.2596863208486966,0.0
0.8228771224030771,0.09478163509326265,0.0
0.05948909399779459,0.7571984914733653,0.0
0.9069468440344055,0.04866920898479567,0.0
0.001574601987360244,0.9623449818814731,0.0
0.21130015090742776,0.5419944021070642,0.0
0.6563107206276259,0.1914535031543207,0.0
0.07284127224556514,0.7318044866977189,0.0
0.9460948814299469,0.02914121509210744,0.0
0.005742709646692247,0.9278502077652777,0.0
0.02974365725042477,0.8305291175873583,0.0
0.6880011848895629,0.1727981021106639,0.0
0.46440895550655514,0.32066142041828427,0.0
0.4462047489850676,0.333104142453368,0.0
0.31378623356168883,0.44451865227481613,0.0
0.4986345247387117,0.30061245761794425,0.0
0.9908653681895313,0.005292427331874949,0.0
0.40298003749097633,0.3669889515310593,0.0
0.31378623356168883,0.44451865227481613,0.0
0.005742709646692247,0.9278502077652777,0.0
0.9460948814299469,0.02914121509210744,0.0
0.4986345247387117,0.30061245761794425,0.0
0.001574601987360244,0.9623449818814731,0.0
0.1862856898101262,0.5706123898462054,0.0
0.6934631762026251,0.16866369626301017,0.0
0.97137207243344,0.0150241794363776,0.0
0.05948909399779459,0.7571984914733653,0.0
0.21130015090742776,0.5419944021070642,0.0
0.9069468440344055,0.04866920898479567,0.0
0.07284127224556514,0.7318044866977189,0.0
0.02974365725042477,0.8305291175873583,0.0
0.8228771224030771,0.09478163509326265,0.0
0.6880011848895629,0.1727981021106639,0.0
0.9908653681895313,0.005292427331874949,0.0
0.40298003749097633,0.3669889515310593,0.0
0.8228771224030771,0.09478163509326265,0.0
0.005742709646692247,0.9278502077652777,0.0
0.7287986037260891,0.14751467827606532,0.0
0.001574601987360244,0.9623449818814731,0.0
0.4742929159192362,0.31334183570990587,0.0
0.1862856898101262,0.5706123898462054,0.0
0.05948909399779459,0.7571984914733653,0.0
0.4395008706895219,0.34050632585837176,0.0
0.6934631762026251,0.16866369626301017,0.0
0.7244987010950044,0.15161653961730617,0.0
0.9069468440344055,0.04866920898479567,0.0
0.9460948814299469,0.02914121509210744,0.0
0.1518555392901565,0.6130087888506452,0.0
0.02974365725042477,0.8305291175873583,0.0
0.3174337374945429,0.43826709810517106,0.0
0.14369593349760473,0.6230764752393143,0.0
0.6880011848895629,0.1727981021106639,0.0
0.9908653681895313,0.005292427331874949,0.0
0.013215891743482533,0.8876566188220176,0.0
0.3174337374945429,0.43826709810517106,0.0
0.9460948814299469,0.02914121509210744,0.0
0.6661371034016111,0.18444398393735514,0.0
0.05948909399779459,0.7571984914733653,0.0
0.7287986037260891,0.14751467827606532,0.0
0.40298003749097633,0.3669889515310593,0.0
0.4611848829133152,0.3240568862637137,0.0
0.6934631762026251,0.16866369626301017,0.0
0.7244987010950044,0.15161653961730617,0.0
0.8575209160542173,0.07856381136726234,0.0
0.001574601987360244,0.9623449818814731,0.0
0.8279601542103948,0.09082636772513504,0.0
0.1518555392901565,0.6130087888506452,0.0
0.02974365725042477,0.8305291175873583,0.0
0.1862856898101262,0.5706123898462054,0.0
0.14369593349760473,0.6230764752393143,0.0
0.9908653681895313,0.005292427331874949,0.0
0.5494351662552774,0.25973504009252596,0.0
0.9460948814299469,0.02914121509210744,0.0
0.36566815883672255,0.39679858917182975,0.0
0.8279601542103948,0.09082636772513504,0.0
0.40298003749097633,0.3669889515310593,0.0
0.2541491842567105,0.49710492186343624,0.0
0.016745345342124185,0.8730892158686859,0.0
0.4611848829133152,0.3240568862637137,0.0
0.3174337374945429,0.43826709810517106,0.0
0.8575209160542173,0.07856381136726234,0.0
0.14369593349760473,0.6230764752393143,0.0
0.001574601987360244,0.9623449818814731,0.0
0.6641797450078433,0.185712561931508,0.0
0.33875772180970354,0.4188624552540843,0.0
0.07749181906254728,0.7233549948081945,0.0
0.6934631762026251,0.16866369626301017,0.0
0.1518555392901565,0.6130087888506452,0.0
0.7244987010950044,0.15161653961730617,0.0
0.0031526123361930725,0.9459151140701895,0.0
0.1862856898101262,0.5706123898462054,0.0
0.9908653681895313,0.005292427331874949,0.0
0.6641797450078433,0.185712561931508,0.0
0.4376184048432148,0.34167155755966694,0.0
0.8575209160542173,0.07856381136726234,0.0
0.5224342843407146,0.2787400003519083,0.0
0.7244987010950044,0.15161653961730617,0.0
0.016745345342124185,0.8730892158686859,0.0
0.8279601542103948,0.09082636772513504,0.0
0.5559489311369752,0.2560387127486271,0.0
0.7511915550522227,0.13431254314411467,0.0
0.33875772180970354,0.4188624552540843,0.0
0.051179321181493875,0.780015735119361,0.0
0.07749181906254728,0.7233549948081945,0.0
0.2541491842567105,0.49710492186343624,0.0
0.001574601987360244,0.9623449818814731,0.0
0.9460948814299469,0.02914121509210744,0.0
0.5494351662552774,0.25973504009252596,0.0
0.6934631762026251,0.16866369626301017,0.0
0.1862856898101262,0.5706123898462054,0.0
0.1518555392901565,0.6130087888506452,0.0
0.0031526123361930725,0.9459151140701895,0.0
0.3792037710176992,0.3861594496515221,0.0
0.1518555392901565,0.6130087888506452,0.0
0.8575209160542173,0.07856381136726234,0.0
0.3792037710176992,0.3861594496515221,0.0
0.2541491842567105,0.49710492186343624,0.0
0.8279601542103948,0.09082636772513504,0.0
0.7244987010950044,0.15161653961730617,0.0
0.5559489311369752,0.2560387127486271,0.0
0.1862856898101262,0.5706123898462054,0.0
0.4376184048432148,0.34167155755966694,0.0
0.33875772180970354,0.4188624552540843,0.0
0.051179321181493875,0.780015735119361,0.0
0.07749181906254728,0.7233549948081945,0.0
0.5494351662552774,0.25973504009252596,0.0
0.016745345342124185,0.8730892158686859,0.0
0.7511915550522227,0.13431254314411467,0.0
0.2811940910499643,0.47056539397942787,0.0
0.07749181906254728,0.7233549948081945,0.0
0.8575209160542173,0.07856381136726234,0.0
0.9736518450091926,0.014065752441902033,0.0
0.7244987010950044,0.15161653961730617,0.0
0.016745345342124185,0.8730892158686859,0.0
0.5559489311369752,0.2560387127486271,0.0
0.16692883095173983,0.5946116037296054,0.0
0.8892418006451452,0.06026516229228463,0.0
0.2541491842567105,0.49710492186343624,0.0
0.3792037710176992,0.3861594496515221,0.0
0.2376061713132675,0.5138141537286585,0.0
0.4497734958653582,0.3307699741918891,0.0
0.8279601542103948,0.09082636772513504,0.0
0.5494351662552774,0.25973504009252596,0.0
0.38813814080001197,0.3784070858923563,0.0
0.2811940910499643,0.47056539397942787,0.0
0.18576508528034683,0.5736460629860002,0.0
0.9922617666807916,0.004413560659054847,0.0
0.15131882645776917,0.6132125340419787,0.0
0.9392190172803989,0.03291219425591433,0.0
0.6571528200119778,0.19031969720451597,0.0
0.0007363812059693678,0.9749252318124343,0.0
0.4497734958653582,0.3307699741918891,0.0
0.07749181906254728,0.7233549948081945,0.0
0.16692883095173983,0.5946116037296054,0.0
0.2541491842567105,0.49710492186343624,0.0
0.6318195706977919,0.20626011032284652,0.0
0.8279601542103948,0.09082636772513504,0.0
0.3792037710176992,0.3861594496515221,0.0
0.010931196339225964,0.8979034902165082,0.0
0.2376061713132675,0.5138141537286585,0.0
0.8892418006451452,0.06026516229228463,0.0
0.9706141191055205,0.01661579574887732,0.0
0.06894832428169399,0.7393788311960112,0.0
0.5494351662552774,0.25973504009252596,0.0
0.016745345342124185,0.8730892158686859,0.0
0.02528944653934257,0.8432082190885195,0.0
0.38813814080001197,0.3784070858923563,0.0
0.9922617666807916,0.004413560659054847,0.0
0.9706141191055205,0.01661579574887732,0.0
0.735464219227486,0.14323787103812466,0.0
0.15131882645776917,0.6132125340419787,0.0
0.016745345342124185,0.8730892158686859,0.0
0.07749181906254728,0.7233549948081945,0.0
0.053505869104473365,0.7707522009600067,0.0
0.5271749824773595,0.2758346893504004,0.0
0.2541491842567105,0.49710492186343624,0.0
0.9392190172803989,0.03291219425591433,0.0
0.3792037710176992,0.3861594496515221,0.0
0.2376061713132675,0.5138141537286585,0.0
0.6318195706977919,0.20626011032284652,0.0
0.8892418006451452,0.06026516229228463,0.0
0.0007363812059693678,0.9749252318124343,0.0
0.5494351662552774,0.25973504009252596,0.0
0.06894832428169399,0.7393788311960112,0.0
0.38813814080001197,0.3784070858923563,0.0
0.20456297168566762,0.5501356476826023,0.0
0.15131882645776917,0.6132125340419787,0.0
0.9706141191055205,0.01661579574887732,0.0
0.016745345342124185,0.8730892158686859,0.0
0.3365880625611421,0.4205360963485516,0.0
0.2680346861386978,0.4830567806775317,0.0
0.22748790969542076,0.5258037723249276,0.0
0.053505869104473365,0.7707522009600067,0.0
0.9392190172803989,0.03291219425591433,0.0
0.2541491842567105,0.49710492186343624,0.0
0.7219937781479994,0.1552377479826384,0.0
0.3558600805616605,0.4040985858629683,0.0
0.2376061713132675,0.5138141537286585,0.0
0.8892418006451452,0.06026516229228463,0.0
0.0007363812059693678,0.9749252318124343,0.0
0.06894832428169399,0.7393788311960112,0.0
0.019323872575674944,0.8626958795585269,0.0
0.10795962501686379,0.6742351645066762,0.0
0.735464219227486,0.14323787103812466,0.0
0.07755239827778469,0.7226866386353581,0.0
0.36905779759814283,0.3945716526626505,0.0
0.8410508430505226,0.08386171451925782,0.0
0.679232192771225,0.17692400623834495,0.0
0.36905779759814283,0.3945716526626505,0.0
0.016745345342124185,0.8730892158686859,0.0
0.9392190172803989,0.03291219425591433,0.0
0.3365880625611421,0.4205360963485516,0.0
0.2680346861386978,0.4830567806775317,0.0
0.5886115839458879,0.2348954230456091,0.0
0.2541491842567105,0.49710492186343624,0.0
0.7219937781479994,0.1552377479826384,0.0
0.3558600805616605,0.4040985858629683,0.0
0.8075963564893093,0.10330016053659116,0.0
0.06894832428169399,0.7393788311960112,0.0
0.735464219227486,0.14323787103812466,0.0
0.10795962501686379,0.6742351645066762,0.0
0.07813580582908619,0.7217513702658809,0.0
0.679232192771225,0.17692400623834495,0.0
0.2541491842567105,0.49710492186343624,0.0
0.8410508430505226,0.08386171451925782,0.0
0.3365880625611421,0.4205360963485516,0.0
0.014601818848116094,0.88127855070282,0.0
0.6205089457655577,0.2135109336218093,0.0
0.5886115839458879,0.2348954230456091,0.0
0.07813580582908619,0.7217513702658809,0.0
0.09356350506672786,0.6960591574881454,0.0
0.3558600805616605,0.4040985858629683,0.0
0.7219937781479994,0.1552377479826384,0.0
0.8075963564893093,0.10330016053659116,0.0
0.4312473444118771,0.343904111204672,0.0
0.019182562317142604,0.8634028815369226,0.0
0.735464219227486,0.14323787103812466,0.0
0.7772093700842413,0.12024687709439469,0.0
0.7772512749622341,0.11995849889824543,0.0
0.2541491842567105,0.49710492186343624,0.0
0.40360008814099974,0.36556550834053736,0.0
0.2249984874411659,0.5291233391484651,0.0
0.557716015896004,0.25396657595127464,0.0
0.679232192771225,0.17692400623834495,0.0
0.5125958850616598,0.28527150657073785,0.0
0.09356350506672786,0.6960591574881454,0.0
0.12553028258092905,0.6475980315759189,0.0
0.005189955306209915,0.9290992017232266,0.0
0.027912821505192836,0.8342024281457323,0.0
0.014601818848116094,0.88127855070282,0.0
0.8410508430505226,0.08386171451925782,0.0
0.3558600805616605,0.4040985858629683,0.0
0.17624732665001216,0.5827353736576617,0.0
0.8501752718055817,0.07938429116945823,0.0
0.019182562317142604,0.8634028815369226,0.0
0.8075963564893093,0.10330016053659116,0.0
0.07619191190025523,0.7247360693339953,0.0
0.4312473444118771,0.343904111204672,0.0
0.8024457422293662,0.10547289916479442,0.0
0.07813580582908619,0.7217513702658809,0.0
0.7772093700842413,0.12024687709439469,0.0
0.6205089457655577,0.2135109336218093,0.0
0.7772512749622341,0.11995849889824543,0.0
0.6120839842012986,0.21868566806339507,0.0
0.3558600805616605,0.4040985858629683,0.0
0.8817827787146661,0.062156231593064125,0.0
0.2600859059829458,0.4916849267284875,0.0
0.09356350506672786,0.6960591574881454,0.0
0.2249984874411659,0.5291233391484651,0.0
0.37389750744641276,0.38957473150167876,0.0
0.17624732665001216,0.5827353736576617,0.0
0.05959550445650695,0.7567490379468219,0.0
0.8501752718055817,0.07938429116945823,0.0
0.2541491842567105,0.49710492186343624,0.0
0.40360008814099974,0.36556550834053736,0.0
0.027912821505192836,0.8342024281457323,0.0
0.39837746830086906,0.36921758971307067,0.0
0.07619191190025523,0.7247360693339953,0.0
0.823841144842759,0.0936308814195772,0.0
0.5125958850616598,0.28527150657073785,0.0
0.13307099838123548,0.6360468558394503,0.0
0.4312473444118771,0.343904111204672,0.0
0.557716015896004,0.25396657595127464,0.0
0.12553028258092905,0.6475980315759189,0.0
0.8024457422293662,0.10547289916479442,0.0
0.07813580582908619,0.7217513702658809,0.0
0.7772093700842413,0.12024687709439469,0.0
0.21397975595029856,0.5389273865316317,0.0
0.014601818848116094,0.88127855070282,0.0
0.005189955306209915,0.9290992017232266,0.0
0.3558600805616605,0.4040985858629683,0.0
0.8817827787146661,0.062156231593064125,0.0
0.6711708745934171,0.18136734740514363,0.0
0.014601818848116094,0.88127855070282,0.0
0.8501752718055817,0.07938429116945823,0.0
0.2610990823899793,0.49057357606847524,0.0
0.14756687109009772,0.6167762515818103,0.0
0.20302715111277747,0.5501991014224547,0.0
0.027912821505192836,0.8342024281457323,0.0
0.5403166914645727,0.2663036615626306,0.0
0.05959550445650695,0.7567490379468219,0.0
0.7772093700842413,0.12024687709439469,0.0
0.823841144842759,0.0936308814195772,0.0
0.17624732665001216,0.5827353736576617,0.0
0.09356350506672786,0.6960591574881454,0.0
0.6074768052013354,0.22129311116331957,0.0
0.2541491842567105,0.49710492186343624,0.0
0.5125958850616598,0.28527150657073785,0.0
0.008591710866084859,0.9089899376147487,0.0
0.557716015896004,0.25396657595127464,0.0
0.07619191190025523,0.7247360693339953,0.0
0.39837746830086906,0.36921758971307067,0.0
0.13307099838123548,0.6360468558394503,0.0
0.12553028258092905,0.6475980315759189,0.0
0.37389750744641276,0.38957473150167876,0.0
0.4275424515801584,0.3504387890114553,0.0
0.005189955306209915,0.9290992017232266,0.0
0.8024457422293662,0.10547289916479442,0.0
0.21397975595029856,0.5389273865316317,0.0
0.4671792837056946,0.3173488757195759,0.0
0.027912821505192836,0.8342024281457323,0.0
0.6711708745934171,0.18136734740514363,0.0
0.014601818848116094,0.88127855070282,0.0
0.39837746830086906,0.36921758971307067,0.0
0.09356350506672786,0.6960591574881454,0.0
0.14756687109009772,0.6167762515818103,0.0
0.3558600805616605,0.4040985858629683,0.0
0.05959550445650695,0.7567490379468219,0.0
0.8501752718055817,0.07938429116945823,0.0
0.26791834361367384,0.4840394527938565,0.0
0.37389750744641276,0.38957473150167876,0.0
0.17624732665001216,0.5827353736576617,0.0
0.9152990524909782,0.04400643933921315,0.0
0.2541491842567105,0.49710492186343624,0.0
0.17083734209596815,0.5877881797914364,0.0
0.6074768052013354,0.22129311116331957,0.0
0.20302715111277747,0.5501991014224547,0.0
0.4275424515801584,0.3504387890114553,0.0
0.8817827787146661,0.062156231593064125,0.0
0.008591710866084859,0.9089899376147487,0.0
0.5403166914645727,0.2663036615626306,0.0
0.557716015896004,0.25396657595127464,0.0
0.8024457422293662,0.10547289916479442,0.0
0.13307099838123548,0.6360468558394503,0.0
0.7772093700842413,0.12024687709439469,0.0
0.07619191190025523,0.7247360693339953,0.0
0.8766003342361917,0.06487407048023741,0.0
0.03931988968358042,0.8035756087737594,0.0
0.005189955306209915,0.9290992017232266,0.0
0.5247020194629175,0.2764811084900746,0.0
0.4671792837056946,0.3173488757195759,0.0
0.8501752718055817,0.07938429116945823,0.0
0.8024457422293662,0.10547289916479442,0.0
0.20302715111277747,0.5501991014224547,0.0
0.6370606885082185,0.20335043499907754,0.0
0.07619191190025523,0.7247360693339953,0.0
0.13307099838123548,0.6360468558394503,0.0
0.39837746830086906,0.36921758971307067,0.0
0.9255728734929305,0.03960825720635602,0.0
0.37389750744641276,0.38957473150167876,0.0
0.3545703934848335,0.4049457999292758,0.0
0.05959550445650695,0.7567490379468219,0.0
0.26791834361367384,0.4840394527938565,0.0
0.7772093700842413,0.12024687709439469,0.0
0.17624732665001216,0.5827353736576617,0.0
0.5247020194629175,0.2764811084900746,0.0
0.6074768052013354,0.22129311116331957,0.0
0.5729191622717322,0.24478385347193093,0.0
0.6711708745934171,0.18136734740514363,0.0
0.14756687109009772,0.6167762515818103,0.0
